"date","Country.Territory","Admin1","ISOCODE","Confirmed.cases","Confirmed.deaths","Suspected.cases","Suspected.deaths","Probable.cases","Probable.deaths","Hospitalized.deaths","Hospitalized.cases"
2023-11-20,"Dominican Republic","Dajabon","DO-05",0,0,0,0,0,0,NA,NA
2023-11-20,"Dominican Republic","Distrito Nacional*","DO-01",2,0,0,0,0,0,NA,NA
2023-11-20,"Dominican Republic","Duarte","DO-06",0,0,0,0,0,0,NA,NA
2023-11-20,"Dominican Republic","El Seibo","DO-08",0,0,0,0,0,0,NA,NA
2023-11-20,"Dominican Republic","Elias Pina","DO-07",2,0,0,0,0,0,NA,NA
2023-11-20,"Dominican Republic","Espaillat","DO-09",0,0,0,0,0,0,NA,NA
2023-11-20,"Dominican Republic","Hato Mayor","DO-30",0,0,0,0,0,0,NA,NA
2023-11-20,"Dominican Republic","Hermanas Mirabal","DO-19",0,0,0,0,0,0,NA,NA
2023-11-20,"Dominican Republic","Independencia","DO-10",0,0,0,0,0,0,NA,NA
2023-11-20,"Dominican Republic","La Altagracia*","DO-11",1,0,0,0,0,0,NA,NA
2023-11-20,"Dominican Republic","La Romana","DO-12",0,0,0,0,0,0,NA,NA
2023-11-20,"Dominican Republic","La Vega","DO-13",0,0,0,0,0,0,NA,NA
2023-11-20,"Dominican Republic","Maria Trinidad Sanchez","DO-14",0,0,0,0,0,0,NA,NA
2023-11-20,"Dominican Republic","Monsenor Nouel","DO-28",0,0,0,0,0,0,NA,NA
2023-11-20,"Dominican Republic","Monte Cristi","DO-15",1,0,0,0,0,0,NA,NA
2023-11-20,"Dominican Republic","Monte Plata","DO-29",0,0,0,0,0,0,NA,NA
2023-11-20,"Dominican Republic","Pedernales","DO-16",0,0,0,0,0,0,NA,NA
2023-11-20,"Dominican Republic","Peravia","DO-17",0,0,0,0,0,0,NA,NA
2023-11-20,"Dominican Republic","Puerto Plata","DO-18",0,0,0,0,0,0,NA,NA
2023-11-20,"Dominican Republic","Samana","DO-20",0,0,0,0,0,0,NA,NA
2023-11-20,"Dominican Republic","San Cristobal","DO-21",0,0,0,0,0,0,NA,NA
2023-11-20,"Dominican Republic","San Jose de Ocoa","DO-31",0,0,0,0,0,0,NA,NA
2023-11-20,"Dominican Republic","San Juan","DO-22",0,0,0,0,0,0,NA,NA
2023-11-20,"Dominican Republic","San Pedro de Macoris","DO-23",0,0,0,0,0,0,NA,NA
2023-11-20,"Dominican Republic","Sanchez Ramirez","DO-24",0,0,0,0,0,0,NA,NA
2023-11-20,"Dominican Republic","Santiago","DO-25",0,0,0,0,0,0,NA,NA
2023-11-20,"Dominican Republic","Santiago Rodriguez","DO-26",0,0,0,0,0,0,NA,NA
2023-11-20,"Dominican Republic","Santo Domingo","DO-32",74,0,0,0,0,0,NA,NA
2023-11-20,"Dominican Republic","Valverde","DO-27",0,0,0,0,0,0,NA,NA
2023-11-11,"Haiti","TOTAL","HTI",4154,1066,71270,0,NA,NA,786,66614
2023-11-11,"Haiti","Ouest","HT-OU",1933,210,26526,0,0,0,NA,NA
2023-11-11,"Haiti","Artibonite","HT-AR",260,0,10066,0,0,0,NA,NA
2023-11-11,"Haiti","Centre","HT-CE",501,0,14566,0,0,0,NA,NA
2023-11-11,"Haiti","Nord","HT-ND",248,0,6336,0,0,0,NA,NA
2023-11-11,"Haiti","Sud","HT-SD",161,0,2583,0,0,0,NA,NA
2023-11-11,"Haiti","Nord-Est","HT-NE",256,0,2539,0,0,0,NA,NA
2023-11-11,"Haiti","Nord-Ouest","HT-NO",114,0,3413,0,0,0,NA,NA
2023-11-11,"Haiti","Grand Anse","HT-GA",289,0,1249,0,0,0,NA,NA
2023-11-11,"Haiti","Sud-Est","HT-SE",299,0,1797,0,0,0,NA,NA
2023-11-11,"Haiti","Nippes","HT-NI",93,0,2195,0,0,0,NA,NA
2023-11-11,"Haiti","Undetermined",NA,0,856,0,0,0,0,NA,NA
2023-11-11,"Haiti","Prison",NA,14,14,368,0,0,0,NA,NA
2023-11-11,"Dominican Republic","TOTAL","DOM",111,0,0,0,0,0,NA,NA
2023-11-11,"Dominican Republic","Azua","DO-02",0,0,0,0,0,0,NA,NA
2023-11-11,"Dominican Republic","Baoruco","DO-03",0,0,0,0,0,0,NA,NA
2023-11-11,"Dominican Republic","Barahona","DO-04",0,0,0,0,0,0,NA,NA
2023-11-11,"Dominican Republic","Dajabon","DO-05",0,0,0,0,0,0,NA,NA
2023-11-11,"Dominican Republic","Distrito Nacional*","DO-01",2,0,0,0,0,0,NA,NA
2023-11-11,"Dominican Republic","Duarte","DO-06",0,0,0,0,0,0,NA,NA
2023-11-11,"Dominican Republic","El Seibo","DO-08",0,0,0,0,0,0,NA,NA
2023-11-11,"Dominican Republic","Elias Pina","DO-07",2,0,0,0,0,0,NA,NA
2023-11-11,"Dominican Republic","Espaillat","DO-09",0,0,0,0,0,0,NA,NA
2023-11-11,"Dominican Republic","Hato Mayor","DO-30",0,0,0,0,0,0,NA,NA
2023-11-11,"Dominican Republic","Hermanas Mirabal","DO-19",0,0,0,0,0,0,NA,NA
2023-11-11,"Dominican Republic","Independencia","DO-10",0,0,0,0,0,0,NA,NA
2023-11-11,"Dominican Republic","La Altagracia*","DO-11",1,0,0,0,0,0,NA,NA
2023-11-11,"Dominican Republic","La Romana","DO-12",0,0,0,0,0,0,NA,NA
2023-11-11,"Dominican Republic","La Vega","DO-13",0,0,0,0,0,0,NA,NA
2023-11-11,"Dominican Republic","Maria Trinidad Sanchez","DO-14",0,0,0,0,0,0,NA,NA
2023-11-11,"Dominican Republic","Monsenor Nouel","DO-28",0,0,0,0,0,0,NA,NA
2023-11-11,"Dominican Republic","Monte Cristi","DO-15",1,0,0,0,0,0,NA,NA
2023-11-11,"Dominican Republic","Monte Plata","DO-29",0,0,0,0,0,0,NA,NA
2023-11-11,"Dominican Republic","Pedernales","DO-16",0,0,0,0,0,0,NA,NA
2023-11-11,"Dominican Republic","Peravia","DO-17",0,0,0,0,0,0,NA,NA
2023-11-11,"Dominican Republic","Puerto Plata","DO-18",0,0,0,0,0,0,NA,NA
2023-11-11,"Dominican Republic","Samana","DO-20",0,0,0,0,0,0,NA,NA
2023-11-11,"Dominican Republic","San Cristobal","DO-21",0,0,0,0,0,0,NA,NA
2023-11-11,"Dominican Republic","San Jose de Ocoa","DO-31",0,0,0,0,0,0,NA,NA
2023-11-11,"Dominican Republic","San Juan","DO-22",0,0,0,0,0,0,NA,NA
2023-11-11,"Dominican Republic","San Pedro de Macoris","DO-23",0,0,0,0,0,0,NA,NA
2023-11-11,"Dominican Republic","Sanchez Ramirez","DO-24",0,0,0,0,0,0,NA,NA
2023-11-11,"Dominican Republic","Santiago","DO-25",0,0,0,0,0,0,NA,NA
2023-11-11,"Dominican Republic","Santiago Rodriguez","DO-26",0,0,0,0,0,0,NA,NA
2023-11-11,"Dominican Republic","Santo Domingo","DO-32",74,0,0,0,0,0,NA,NA
2023-11-11,"Dominican Republic","Valverde","DO-27",0,0,0,0,0,0,NA,NA
2023-10-31,"Haiti","TOTAL","HTI",4080,1053,69131,0,NA,NA,775,64568
2023-10-31,"Haiti","Ouest","HT-OU",1913,210,26162,0,0,0,NA,NA
2023-10-31,"Haiti","Artibonite","HT-AR",259,0,9719,0,0,0,NA,NA
2023-10-31,"Haiti","Centre","HT-CE",501,0,14282,0,0,0,NA,NA
2023-10-31,"Haiti","Nord","HT-ND",247,0,6222,0,0,0,NA,NA
2023-10-31,"Haiti","Sud","HT-SD",143,0,2150,0,0,0,NA,NA
2023-10-31,"Haiti","Nord-Est","HT-NE",256,0,2334,0,0,0,NA,NA
2023-10-31,"Haiti","Nord-Ouest","HT-NO",114,0,3368,0,0,0,NA,NA
2023-10-31,"Haiti","Grand Anse","HT-GA",275,0,1142,0,0,0,NA,NA
2023-10-31,"Haiti","Sud-Est","HT-SE",292,0,1755,0,0,0,NA,NA
2023-10-31,"Haiti","Nippes","HT-NI",80,0,1997,0,0,0,NA,NA
2023-10-31,"Haiti","Undetermined",NA,0,843,0,0,0,0,NA,NA
2023-10-31,"Haiti","Prison",NA,14,14,368,0,0,0,NA,NA
2023-10-31,"Dominican Republic","TOTAL","DOM",111,0,0,0,0,0,NA,NA
2023-10-31,"Dominican Republic","Azua","DO-02",0,0,0,0,0,0,NA,NA
2023-10-31,"Dominican Republic","Baoruco","DO-03",0,0,0,0,0,0,NA,NA
2023-10-31,"Dominican Republic","Barahona","DO-04",0,0,0,0,0,0,NA,NA
2023-10-31,"Dominican Republic","Dajabon","DO-05",0,0,0,0,0,0,NA,NA
2023-10-31,"Dominican Republic","Distrito Nacional*","DO-01",2,0,0,0,0,0,NA,NA
2023-10-31,"Dominican Republic","Duarte","DO-06",0,0,0,0,0,0,NA,NA
2023-10-31,"Dominican Republic","El Seibo","DO-08",0,0,0,0,0,0,NA,NA
2023-10-31,"Dominican Republic","Elias Pina","DO-07",2,0,0,0,0,0,NA,NA
2023-10-31,"Dominican Republic","Espaillat","DO-09",0,0,0,0,0,0,NA,NA
2023-10-31,"Dominican Republic","Hato Mayor","DO-30",0,0,0,0,0,0,NA,NA
2023-10-31,"Dominican Republic","Hermanas Mirabal","DO-19",0,0,0,0,0,0,NA,NA
2023-10-31,"Dominican Republic","Independencia","DO-10",0,0,0,0,0,0,NA,NA
2023-10-31,"Dominican Republic","La Altagracia*","DO-11",1,0,0,0,0,0,NA,NA
2023-10-31,"Dominican Republic","La Romana","DO-12",0,0,0,0,0,0,NA,NA
2023-10-31,"Dominican Republic","La Vega","DO-13",0,0,0,0,0,0,NA,NA
2023-10-31,"Dominican Republic","Maria Trinidad Sanchez","DO-14",0,0,0,0,0,0,NA,NA
2023-10-31,"Dominican Republic","Monsenor Nouel","DO-28",0,0,0,0,0,0,NA,NA
2023-10-31,"Dominican Republic","Monte Cristi","DO-15",1,0,0,0,0,0,NA,NA
2023-10-31,"Dominican Republic","Monte Plata","DO-29",0,0,0,0,0,0,NA,NA
2023-10-31,"Dominican Republic","Pedernales","DO-16",0,0,0,0,0,0,NA,NA
2023-10-31,"Dominican Republic","Peravia","DO-17",0,0,0,0,0,0,NA,NA
2023-10-31,"Dominican Republic","Puerto Plata","DO-18",0,0,0,0,0,0,NA,NA
2023-10-31,"Dominican Republic","Samana","DO-20",0,0,0,0,0,0,NA,NA
2023-10-31,"Dominican Republic","San Cristobal","DO-21",0,0,0,0,0,0,NA,NA
2023-10-31,"Dominican Republic","San Jose de Ocoa","DO-31",0,0,0,0,0,0,NA,NA
2023-10-31,"Dominican Republic","San Juan","DO-22",0,0,0,0,0,0,NA,NA
2023-10-31,"Dominican Republic","San Pedro de Macoris","DO-23",0,0,0,0,0,0,NA,NA
2023-10-31,"Dominican Republic","Sanchez Ramirez","DO-24",0,0,0,0,0,0,NA,NA
2023-10-31,"Dominican Republic","Santiago","DO-25",0,0,0,0,0,0,NA,NA
2023-10-31,"Dominican Republic","Santiago Rodriguez","DO-26",0,0,0,0,0,0,NA,NA
2023-10-31,"Dominican Republic","Santo Domingo","DO-32",74,0,0,0,0,0,NA,NA
2023-10-31,"Dominican Republic","Valverde","DO-27",0,0,0,0,0,0,NA,NA
2023-10-22,"Haiti","TOTAL","HTI",4000,1001,66943,0,NA,NA,732,62040
2023-10-22,"Haiti","Ouest","HT-OU",1882,210,25586,0,0,0,NA,NA
2023-10-22,"Haiti","Artibonite","HT-AR",251,0,9432,0,0,0,NA,NA
2023-10-22,"Haiti","Centre","HT-CE",501,0,13889,0,0,0,NA,NA
2023-10-22,"Haiti","Nord","HT-ND",247,0,6151,0,0,0,NA,NA
2023-10-22,"Haiti","Sud","HT-SD",129,0,1726,0,0,0,NA,NA
2023-10-22,"Haiti","Nord-Est","HT-NE",256,0,2261,0,0,0,NA,NA
2023-10-22,"Haiti","Nord-Ouest","HT-NO",113,0,3322,0,0,0,NA,NA
2023-10-22,"Haiti","Grand Anse","HT-GA",273,0,1088,0,0,0,NA,NA
2023-10-22,"Haiti","Sud-Est","HT-SE",280,0,1649,0,0,0,NA,NA
2023-10-22,"Haiti","Nippes","HT-NI",68,0,1839,0,0,0,NA,NA
2023-10-22,"Haiti","Undetermined",NA,0,791,0,0,0,0,NA,NA
2023-10-22,"Haiti","Prison",NA,14,14,368,0,0,0,NA,NA
2023-10-22,"Dominican Republic","TOTAL","DOM",111,0,0,0,0,0,NA,NA
2023-10-22,"Dominican Republic","Azua","DO-02",0,0,0,0,0,0,NA,NA
2023-10-22,"Dominican Republic","Baoruco","DO-03",0,0,0,0,0,0,NA,NA
2023-10-22,"Dominican Republic","Barahona","DO-04",0,0,0,0,0,0,NA,NA
2023-10-22,"Dominican Republic","Dajabon","DO-05",0,0,0,0,0,0,NA,NA
2023-10-22,"Dominican Republic","Distrito Nacional*","DO-01",2,0,0,0,0,0,NA,NA
2023-10-22,"Dominican Republic","Duarte","DO-06",0,0,0,0,0,0,NA,NA
2023-10-22,"Dominican Republic","El Seibo","DO-08",0,0,0,0,0,0,NA,NA
2023-10-22,"Dominican Republic","Elias Pina","DO-07",2,0,0,0,0,0,NA,NA
2023-10-22,"Dominican Republic","Espaillat","DO-09",0,0,0,0,0,0,NA,NA
2023-10-22,"Dominican Republic","Hato Mayor","DO-30",0,0,0,0,0,0,NA,NA
2023-10-22,"Dominican Republic","Hermanas Mirabal","DO-19",0,0,0,0,0,0,NA,NA
2023-10-22,"Dominican Republic","Independencia","DO-10",0,0,0,0,0,0,NA,NA
2023-10-22,"Dominican Republic","La Altagracia*","DO-11",1,0,0,0,0,0,NA,NA
2023-10-22,"Dominican Republic","La Romana","DO-12",0,0,0,0,0,0,NA,NA
2023-10-22,"Dominican Republic","La Vega","DO-13",0,0,0,0,0,0,NA,NA
2023-10-22,"Dominican Republic","Maria Trinidad Sanchez","DO-14",0,0,0,0,0,0,NA,NA
2023-10-22,"Dominican Republic","Monsenor Nouel","DO-28",0,0,0,0,0,0,NA,NA
2023-10-22,"Dominican Republic","Monte Cristi","DO-15",1,0,0,0,0,0,NA,NA
2023-10-22,"Dominican Republic","Monte Plata","DO-29",0,0,0,0,0,0,NA,NA
2023-10-22,"Dominican Republic","Pedernales","DO-16",0,0,0,0,0,0,NA,NA
2023-10-22,"Dominican Republic","Peravia","DO-17",0,0,0,0,0,0,NA,NA
2023-10-22,"Dominican Republic","Puerto Plata","DO-18",0,0,0,0,0,0,NA,NA
2023-10-22,"Dominican Republic","Samana","DO-20",0,0,0,0,0,0,NA,NA
2023-10-22,"Dominican Republic","San Cristobal","DO-21",0,0,0,0,0,0,NA,NA
2023-10-22,"Dominican Republic","San Jose de Ocoa","DO-31",0,0,0,0,0,0,NA,NA
2023-10-22,"Dominican Republic","San Juan","DO-22",0,0,0,0,0,0,NA,NA
2023-10-22,"Dominican Republic","San Pedro de Macoris","DO-23",0,0,0,0,0,0,NA,NA
2023-10-22,"Dominican Republic","Sanchez Ramirez","DO-24",0,0,0,0,0,0,NA,NA
2023-10-22,"Dominican Republic","Santiago","DO-25",0,0,0,0,0,0,NA,NA
2023-10-22,"Dominican Republic","Santiago Rodriguez","DO-26",0,0,0,0,0,0,NA,NA
2023-10-22,"Dominican Republic","Santo Domingo","DO-32",74,0,0,0,0,0,NA,NA
2023-10-22,"Dominican Republic","Valverde","DO-27",0,0,0,0,0,0,NA,NA
2023-10-08,"Haiti","TOTAL","HTI",3962,931,65588,0,NA,NA,668,61070
2023-10-08,"Haiti","Ouest","HT-OU",1870,210,25280,0,0,0,NA,NA
2023-10-08,"Haiti","Artibonite","HT-AR",246,0,9349,0,0,0,NA,NA
2023-10-08,"Haiti","Centre","HT-CE",501,0,13546,0,0,0,NA,NA
2023-10-08,"Haiti","Nord","HT-ND",247,0,6044,0,0,0,NA,NA
2023-10-08,"Haiti","Sud","HT-SD",123,0,1398,0,0,0,NA,NA
2023-10-08,"Haiti","Nord-Est","HT-NE",256,0,2220,0,0,0,NA,NA
2023-10-08,"Haiti","Nord-Ouest","HT-NO",111,0,3265,0,0,0,NA,NA
2023-10-08,"Haiti","Grand Anse","HT-GA",268,0,1079,0,0,0,NA,NA
2023-10-08,"Haiti","Sud-Est","HT-SE",272,0,1601,0,0,0,NA,NA
2023-10-08,"Haiti","Nippes","HT-NI",68,0,1806,0,0,0,NA,NA
2023-10-08,"Haiti","Undetermined",NA,0,721,0,0,0,0,NA,NA
2023-10-08,"Haiti","Prison",NA,14,14,368,0,0,0,NA,NA
2023-10-08,"Dominican Republic","TOTAL","DOM",111,0,0,0,0,0,NA,NA
2023-10-08,"Dominican Republic","Azua","DO-02",0,0,0,0,0,0,NA,NA
2023-10-08,"Dominican Republic","Baoruco","DO-03",0,0,0,0,0,0,NA,NA
2023-10-08,"Dominican Republic","Barahona","DO-04",0,0,0,0,0,0,NA,NA
2023-10-08,"Dominican Republic","Dajabon","DO-05",0,0,0,0,0,0,NA,NA
2023-10-08,"Dominican Republic","Distrito Nacional*","DO-01",2,0,0,0,0,0,NA,NA
2023-10-08,"Dominican Republic","Duarte","DO-06",0,0,0,0,0,0,NA,NA
2023-10-08,"Dominican Republic","El Seibo","DO-08",0,0,0,0,0,0,NA,NA
2023-10-08,"Dominican Republic","Elias Pina","DO-07",2,0,0,0,0,0,NA,NA
2023-10-08,"Dominican Republic","Espaillat","DO-09",0,0,0,0,0,0,NA,NA
2023-10-08,"Dominican Republic","Hato Mayor","DO-30",0,0,0,0,0,0,NA,NA
2023-10-08,"Dominican Republic","Hermanas Mirabal","DO-19",0,0,0,0,0,0,NA,NA
2023-10-08,"Dominican Republic","Independencia","DO-10",0,0,0,0,0,0,NA,NA
2023-10-08,"Dominican Republic","La Altagracia*","DO-11",1,0,0,0,0,0,NA,NA
2023-10-08,"Dominican Republic","La Romana","DO-12",0,0,0,0,0,0,NA,NA
2023-10-08,"Dominican Republic","La Vega","DO-13",0,0,0,0,0,0,NA,NA
2023-10-08,"Dominican Republic","Maria Trinidad Sanchez","DO-14",0,0,0,0,0,0,NA,NA
2023-10-08,"Dominican Republic","Monsenor Nouel","DO-28",0,0,0,0,0,0,NA,NA
2023-10-08,"Dominican Republic","Monte Cristi","DO-15",1,0,0,0,0,0,NA,NA
2023-10-08,"Dominican Republic","Monte Plata","DO-29",0,0,0,0,0,0,NA,NA
2023-10-08,"Dominican Republic","Pedernales","DO-16",0,0,0,0,0,0,NA,NA
2023-10-08,"Dominican Republic","Peravia","DO-17",0,0,0,0,0,0,NA,NA
2023-10-08,"Dominican Republic","Puerto Plata","DO-18",0,0,0,0,0,0,NA,NA
2023-10-08,"Dominican Republic","Samana","DO-20",0,0,0,0,0,0,NA,NA
2023-10-08,"Dominican Republic","San Cristobal","DO-21",0,0,0,0,0,0,NA,NA
2023-10-08,"Dominican Republic","San Jose de Ocoa","DO-31",0,0,0,0,0,0,NA,NA
2023-10-08,"Dominican Republic","San Juan","DO-22",0,0,0,0,0,0,NA,NA
2023-10-08,"Dominican Republic","San Pedro de Macoris","DO-23",0,0,0,0,0,0,NA,NA
2023-10-08,"Dominican Republic","Sanchez Ramirez","DO-24",0,0,0,0,0,0,NA,NA
2023-10-08,"Dominican Republic","Santiago","DO-25",0,0,0,0,0,0,NA,NA
2023-10-08,"Dominican Republic","Santiago Rodriguez","DO-26",0,0,0,0,0,0,NA,NA
2023-10-08,"Dominican Republic","Santo Domingo","DO-32",74,0,0,0,0,0,NA,NA
2023-10-08,"Dominican Republic","Valverde","DO-27",0,0,0,0,0,0,NA,NA
2023-10-05,"Haiti","TOTAL","HTI",3949,922,64618,0,NA,NA,659,60127
2023-10-05,"Haiti","Ouest","HT-OU",1870,210,25127,0,0,0,NA,NA
2023-10-05,"Haiti","Artibonite","HT-AR",237,0,9160,0,0,0,NA,NA
2023-10-05,"Haiti","Centre","HT-CE",501,0,13234,0,0,0,NA,NA
2023-10-05,"Haiti","Nord","HT-ND",247,0,5997,0,0,0,NA,NA
2023-10-05,"Haiti","Sud","HT-SD",123,0,1345,0,0,0,NA,NA
2023-10-05,"Haiti","Nord-Est","HT-NE",256,0,2186,0,0,0,NA,NA
2023-10-05,"Haiti","Nord-Ouest","HT-NO",111,0,3218,0,0,0,NA,NA
2023-10-05,"Haiti","Grand Anse","HT-GA",268,0,1074,0,0,0,NA,NA
2023-10-05,"Haiti","Sud-Est","HT-SE",268,0,1505,0,0,0,NA,NA
2023-10-05,"Haiti","Nippes","HT-NI",68,0,1772,0,0,0,NA,NA
2023-10-05,"Haiti","Undetermined",NA,0,712,0,0,0,0,NA,NA
2023-10-05,"Haiti","Prison",NA,14,14,368,0,0,0,NA,NA
2023-10-05,"Dominican Republic","TOTAL","DOM",111,0,0,0,0,0,NA,NA
2023-10-05,"Dominican Republic","Azua","DO-02",0,0,0,0,0,0,NA,NA
2023-10-05,"Dominican Republic","Baoruco","DO-03",0,0,0,0,0,0,NA,NA
2023-10-05,"Dominican Republic","Barahona","DO-04",0,0,0,0,0,0,NA,NA
2023-10-05,"Dominican Republic","Dajabon","DO-05",0,0,0,0,0,0,NA,NA
2023-10-05,"Dominican Republic","Distrito Nacional*","DO-01",2,0,0,0,0,0,NA,NA
2023-10-05,"Dominican Republic","Duarte","DO-06",0,0,0,0,0,0,NA,NA
2023-10-05,"Dominican Republic","El Seibo","DO-08",0,0,0,0,0,0,NA,NA
2023-10-05,"Dominican Republic","Elias Pina","DO-07",2,0,0,0,0,0,NA,NA
2023-10-05,"Dominican Republic","Espaillat","DO-09",0,0,0,0,0,0,NA,NA
2023-10-05,"Dominican Republic","Hato Mayor","DO-30",0,0,0,0,0,0,NA,NA
2023-10-05,"Dominican Republic","Hermanas Mirabal","DO-19",0,0,0,0,0,0,NA,NA
2023-10-05,"Dominican Republic","Independencia","DO-10",0,0,0,0,0,0,NA,NA
2023-10-05,"Dominican Republic","La Altagracia*","DO-11",1,0,0,0,0,0,NA,NA
2023-10-05,"Dominican Republic","La Romana","DO-12",0,0,0,0,0,0,NA,NA
2023-10-05,"Dominican Republic","La Vega","DO-13",0,0,0,0,0,0,NA,NA
2023-10-05,"Dominican Republic","Maria Trinidad Sanchez","DO-14",0,0,0,0,0,0,NA,NA
2023-10-05,"Dominican Republic","Monsenor Nouel","DO-28",0,0,0,0,0,0,NA,NA
2023-10-05,"Dominican Republic","Monte Cristi","DO-15",1,0,0,0,0,0,NA,NA
2023-10-05,"Dominican Republic","Monte Plata","DO-29",0,0,0,0,0,0,NA,NA
2023-10-05,"Dominican Republic","Pedernales","DO-16",0,0,0,0,0,0,NA,NA
2023-10-05,"Dominican Republic","Peravia","DO-17",0,0,0,0,0,0,NA,NA
2023-10-05,"Dominican Republic","Puerto Plata","DO-18",0,0,0,0,0,0,NA,NA
2023-10-05,"Dominican Republic","Samana","DO-20",0,0,0,0,0,0,NA,NA
2023-10-05,"Dominican Republic","San Cristobal","DO-21",0,0,0,0,0,0,NA,NA
2023-10-05,"Dominican Republic","San Jose de Ocoa","DO-31",0,0,0,0,0,0,NA,NA
2023-10-05,"Dominican Republic","San Juan","DO-22",0,0,0,0,0,0,NA,NA
2023-10-05,"Dominican Republic","San Pedro de Macoris","DO-23",0,0,0,0,0,0,NA,NA
2023-10-05,"Dominican Republic","Sanchez Ramirez","DO-24",0,0,0,0,0,0,NA,NA
2023-10-05,"Dominican Republic","Santiago","DO-25",0,0,0,0,0,0,NA,NA
2023-10-05,"Dominican Republic","Santiago Rodriguez","DO-26",0,0,0,0,0,0,NA,NA
2023-10-05,"Dominican Republic","Santo Domingo","DO-32",74,0,0,0,0,0,NA,NA
2023-10-05,"Dominican Republic","Valverde","DO-27",0,0,0,0,0,0,NA,NA
2023-10-03,"Haiti","TOTAL","HTI",3941,915,64576,0,NA,NA,654,60127
2023-10-03,"Haiti","Ouest","HT-OU",1870,210,24688,0,0,0,NA,NA
2023-10-03,"Haiti","Artibonite","HT-AR",231,0,8628,0,0,0,NA,NA
2023-10-03,"Haiti","Centre","HT-CE",501,0,12157,0,0,0,NA,NA
2023-10-03,"Haiti","Nord","HT-ND",247,0,7186,0,0,0,NA,NA
2023-10-03,"Haiti","Sud","HT-SD",123,0,1121,0,0,0,NA,NA
2023-10-03,"Haiti","Nord-Est","HT-NE",256,0,2093,0,0,0,NA,NA
2023-10-03,"Haiti","Nord-Ouest","HT-NO",111,0,1744,0,0,0,NA,NA
2023-10-03,"Haiti","Grand Anse","HT-GA",268,0,1070,0,0,0,NA,NA
2023-10-03,"Haiti","Sud-Est","HT-SE",266,0,1389,0,0,0,NA,NA
2023-10-03,"Haiti","Nippes","HT-NI",68,0,1694,0,0,0,NA,NA
2023-10-03,"Haiti","Undetermined",NA,0,705,0,0,0,0,NA,NA
2023-10-03,"Haiti","Prison",NA,14,14,368,0,0,0,NA,NA
2023-10-03,"Dominican Republic","TOTAL","DOM",111,0,0,0,0,0,NA,NA
2023-10-03,"Dominican Republic","Azua","DO-02",0,0,0,0,0,0,NA,NA
2023-10-03,"Dominican Republic","Baoruco","DO-03",0,0,0,0,0,0,NA,NA
2023-10-03,"Dominican Republic","Barahona","DO-04",0,0,0,0,0,0,NA,NA
2023-10-03,"Dominican Republic","Dajabon","DO-05",0,0,0,0,0,0,NA,NA
2023-10-03,"Dominican Republic","Distrito Nacional*","DO-01",2,0,0,0,0,0,NA,NA
2023-10-03,"Dominican Republic","Duarte","DO-06",0,0,0,0,0,0,NA,NA
2023-10-03,"Dominican Republic","El Seibo","DO-08",0,0,0,0,0,0,NA,NA
2023-10-03,"Dominican Republic","Elias Pina","DO-07",2,0,0,0,0,0,NA,NA
2023-10-03,"Dominican Republic","Espaillat","DO-09",0,0,0,0,0,0,NA,NA
2023-10-03,"Dominican Republic","Hato Mayor","DO-30",0,0,0,0,0,0,NA,NA
2023-10-03,"Dominican Republic","Hermanas Mirabal","DO-19",0,0,0,0,0,0,NA,NA
2023-10-03,"Dominican Republic","Independencia","DO-10",0,0,0,0,0,0,NA,NA
2023-10-03,"Dominican Republic","La Altagracia*","DO-11",1,0,0,0,0,0,NA,NA
2023-10-03,"Dominican Republic","La Romana","DO-12",0,0,0,0,0,0,NA,NA
2023-10-03,"Dominican Republic","La Vega","DO-13",0,0,0,0,0,0,NA,NA
2023-10-03,"Dominican Republic","Maria Trinidad Sanchez","DO-14",0,0,0,0,0,0,NA,NA
2023-10-03,"Dominican Republic","Monsenor Nouel","DO-28",0,0,0,0,0,0,NA,NA
2023-10-03,"Dominican Republic","Monte Cristi","DO-15",1,0,0,0,0,0,NA,NA
2023-10-03,"Dominican Republic","Monte Plata","DO-29",0,0,0,0,0,0,NA,NA
2023-10-03,"Dominican Republic","Pedernales","DO-16",0,0,0,0,0,0,NA,NA
2023-10-03,"Dominican Republic","Peravia","DO-17",0,0,0,0,0,0,NA,NA
2023-10-03,"Dominican Republic","Puerto Plata","DO-18",0,0,0,0,0,0,NA,NA
2023-10-03,"Dominican Republic","Samana","DO-20",0,0,0,0,0,0,NA,NA
2023-10-03,"Dominican Republic","San Cristobal","DO-21",0,0,0,0,0,0,NA,NA
2023-10-03,"Dominican Republic","San Jose de Ocoa","DO-31",0,0,0,0,0,0,NA,NA
2023-10-03,"Dominican Republic","San Juan","DO-22",0,0,0,0,0,0,NA,NA
2023-10-03,"Dominican Republic","San Pedro de Macoris","DO-23",0,0,0,0,0,0,NA,NA
2023-10-03,"Dominican Republic","Sanchez Ramirez","DO-24",0,0,0,0,0,0,NA,NA
2023-10-03,"Dominican Republic","Santiago","DO-25",0,0,0,0,0,0,NA,NA
2023-10-03,"Dominican Republic","Santiago Rodriguez","DO-26",0,0,0,0,0,0,NA,NA
2023-10-03,"Dominican Republic","Santo Domingo","DO-32",74,0,0,0,0,0,NA,NA
2023-10-03,"Dominican Republic","Valverde","DO-27",0,0,0,0,0,0,NA,NA
